ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
36220,33520,Anmol Muni,73.0,3.0,4,1,M
36221,33521,Nachiket Thakkar,61.0,7.0,4,4,M
36222,33522,Andrew Kara,29.0,10.0,1,4,M
36223,33523,Jhalak Roy,23.0,5.0,6,2,F
36224,33524,Chakrika Seshadri,64.0,1.0,1,3,F
36225,33524,Rachit Agate,22.0,9.0,5,2,M
36226,33525,Kashish Bahri,55.0,10.0,3,4,F
36227,33526,Sara Mall,19.0,2.0,3,5,F
36228,33527,Urvi Choudhury,48.0,6.0,2,3,F
36229,33528,Rachit Chadha,62.0,5.0,3,3,M
36230,33529,Abdul Mallick,46.0,11.0,4,1,M
36231,33530,Omkaar Warrior,71.0,2.0,5,2,M
36232,33531,Zaid Brar,50.0,1.0,5,5,M
36233,33532,Bakhshi Amble,43.0,7.0,3,3,M
36234,33533,Bhavna Ramanathan,44.0,11.0,4,2,F
36235,33534,Mason Choudhury,54.0,5.0,4,1,M
36236,33535,Yadavi Mann,41.0,2.0,2,5,F
36237,33536,Jacob Behl,53.0,3.0,2,3,M
36238,33537,Ekta Kaur,48.0,6.0,1,1,F
36239,33538,Upasna Lal,68.0,7.0,5,2,F
36240,33539,Ubika Master,21.0,11.0,6,2,F
36241,33540,Vamakshi Gour,33.0,6.0,6,3,F
36242,33541,Januja Bhandari,18.0,,7,5,F
36243,33542,Jagrati Mukhopadhyay,67.0,3.0,6,5,F
36244,33543,Jacob Atwal,22.0,,1,4,M
36245,33544,Lajita Dube,52.0,10.0,6,3,F
36246,33545,Jagvi Basu,24.0,10.0,2,5,F
36247,33546,Nilima Shah,45.0,8.0,1,3,F
36248,33547,Kalpit Toor,21.0,4.0,2,2,M
36249,33548,Anusha Balakrishnan,22.0,8.0,2,1,F
36250,33549,Qabil Bhargava,27.0,11.0,3,3,M
36251,33550,Jonathan Cherian,49.0,11.0,3,5,M
36252,33550,Eesha Parmer,32.0,3.0,5,3,F
36253,33551,Xalak Rau,,6.0,2,2,F
36254,33551,Nihal Chad,19.0,3.0,5,4,M
36255,33552,Ishwar Banik,20.0,11.0,6,5,M
36256,33553,Ekaraj Tak,67.0,1.0,5,5,M
36257,33554,Vyanjana Raju,21.0,3.0,1,3,F
36258,33555,Pahal Chand,34.0,2.0,2,1,T
36259,33556,Krishna More,70.0,5.0,7,3,M
36260,33557,Rajeshri Muni,24.0,3.0,4,1,F
36261,33558,Chameli Buch,52.0,2.0,1,3,F
36262,33559,Owen Ben,35.0,1.0,6,2,M
36263,33560,Ekalinga Karan,40.0,5.0,2,4,M
36264,33561,Dominic Mangat,66.0,9.0,3,2,M
36265,33562,Xalak Choudhry,45.0,1.0,2,5,F
36266,33563,Ekantika Khatri,43.0,4.0,2,4,F
36267,33564,Lakshmi Manne,48.0,9.0,6,5,F
36268,33565,Anusha Wagle,72.0,6.0,5,4,F
36269,33566,Ganga Brahmbhatt,20.0,5.0,7,5,F
36270,33567,Madhav Bansal,26.0,,6,4,M
36271,33568,Amol Kakar,26.0,10.0,5,5,M
36272,33569,Ekaraj Dugal,57.0,8.0,2,4,M
36273,33570,Xavier De,49.0,,7,2,M
36274,33571,Jagat Uppal,22.0,10.0,4,2,M
36275,33572,Ojasvi Sunder,67.0,5.0,2,5,F
36276,33573,Luke Krishnan,71.0,8.0,2,1,M
36277,33574,Rachana Balay,64.0,3.0,6,4,F
36278,33575,Gabriel Atwal,50.0,5.0,3,4,M
36279,33576,Devansh Rege,75.0,2.0,2,4,M
36280,33577,Odika Bora,53.0,9.0,7,2,F
36281,33578,Niharika Sani,62.0,8.0,7,2,F
36282,33579,Qushi Deshpande,45.0,3.0,7,3,F
36283,33580,Karan Datta,19.0,11.0,6,4,M
36284,33581,Priya Dhaliwal,41.0,1.0,7,3,F
36285,33582,Zashil Dua,26.0,7.0,7,1,M
36286,33583,Siddharth Rama,50.0,3.0,3,3,M
36287,33584,Jacob Madan,23.0,11.0,6,5,M
36288,33585,Qadim Narula,21.0,1.0,3,4,M
36289,33586,Waida Wali,71.0,9.0,6,4,F
36290,33587,Tarak Sangha,51.0,7.0,5,2,M
36291,33588,Neelima Garde,,3.0,3,5,F
36292,33589,Aayush Sridhar,,4.0,4,5,M
36293,33590,Jeremiah Chahal,69.0,5.0,2,5,M
36294,33591,Vihaan Samra,39.0,6.0,4,5,M
36295,33592,Krishna Radhakrishnan,44.0,9.0,1,3,F
36296,33593,Urmi Virk,56.0,9.0,6,4,F
36297,33593,Kavya Grewal,69.0,,3,2,F
36298,33594,Praneel Minhas,25.0,,5,1,M
36299,33595,Lucky Naik,48.0,1.0,4,2,M
36300,33595,Prisha Patla,24.0,5.0,1,5,F
36301,33596,Umang Bedi,66.0,3.0,2,4,M
36302,33597,Vasana Varty,49.0,11.0,1,3,F
36303,33597,Wazir Cherian,31.0,10.0,6,3,M
36304,33598,Michael Luthra,29.0,11.0,3,5,M
36305,33599,Aachal Bhandari,34.0,7.0,3,1,F
36306,33600,Chakradev Vohra,61.0,11.0,6,4,M
36307,33601,Netra Bir,49.0,8.0,4,3,F
36308,33602,Saksham Mammen,58.0,8.0,7,3,M
36309,33603,Wriddhish Sem,73.0,2.0,5,5,M
36310,33604,Laban Oommen,27.0,5.0,7,5,M
36311,33605,Baljiwan Bedi,58.0,9.0,2,5,M
36312,33606,Rushil Shanker,46.0,9.0,6,4,M
36313,33607,Azaan Kalita,25.0,5.0,3,4,M
36314,33608,Daniel Grover,18.0,9.0,2,4,M
36315,33609,Vansha Kadakia,60.0,2.0,4,1,F
36316,33610,Victor Kuruvilla,43.0,,2,5,M
36317,33611,Rohan Mishra,71.0,10.0,7,1,M
36318,33612,Charita Doshi,39.0,3.0,2,2,F
36319,33613,Nisha Amble,18.0,10.0,4,5,T
36320,33614,Maanav Bhakta,42.0,4.0,3,3,M
36321,33615,Krish Radhakrishnan,32.0,2.0,3,5,M
36322,33616,Jasmit Gole,51.0,9.0,6,5,F
36323,33617,Anmol Das,49.0,11.0,6,3,M
36324,33618,Januja Toor,,3.0,7,2,F
36325,33619,Bakhshi Karan,49.0,8.0,5,3,M
36326,33620,Shaurya Raghavan,73.0,2.0,4,3,M
36327,33620,Brinda Kohli,65.0,9.0,1,5,F
36328,33621,Udarsh Sarkar,43.0,,2,5,M
36329,33621,Niharika Majumdar,67.0,4.0,2,5,F
36330,33622,Sathvik Hayre,47.0,9.0,5,2,M
36331,33623,Ekta Johal,41.0,,3,2,F
36332,33624,Varenya Bassi,26.0,8.0,4,1,F
36333,33625,Samar Buch,25.0,11.0,5,3,M
36334,33625,Samesh Dave,71.0,11.0,2,3,M
36335,33626,Ekaraj Narayan,74.0,1.0,6,5,M
36336,33627,Logan Chaudhry,46.0,4.0,2,4,M
36337,33628,Faris Cherian,61.0,1.0,3,5,M
36338,33629,Ekbal Bhat,55.0,5.0,4,2,M
36339,33630,Jai Bhavsar,52.0,4.0,4,4,M
36340,33631,Guneet Chawla,60.0,6.0,1,2,M
36341,33632,Anita Iyer,34.0,10.0,4,2,F
36342,33633,Jagrati Shanker,35.0,1.0,3,2,F
36343,33634,Gopal Dugar,22.0,2.0,3,3,M
36344,33635,Kamala Dewan,36.0,1.0,1,2,F
36345,33636,Samarth Shanker,20.0,6.0,4,2,M
36346,33637,Onkar Bahl,25.0,6.0,2,5,M
36347,33638,Mugdha Hora,66.0,11.0,6,4,F
36348,33639,Janya Sarma,53.0,9.0,3,3,F
36349,33640,Agastya Bains,45.0,6.0,4,4,M
36350,33641,Manbir Ramachandran,26.0,7.0,7,5,M
36351,33642,Girik Rajagopalan,18.0,10.0,4,1,M
36352,33643,Praneel Borah,63.0,7.0,1,4,M
36353,33644,Ucchal Bath,32.0,6.0,3,3,F
36354,33645,Fitan Prashad,26.0,5.0,3,4,M
36355,33646,Aradhana Kale,25.0,2.0,4,1,F
36356,33646,Upma Rau,42.0,5.0,7,4,T
36357,33647,Kamala Vaidya,24.0,6.0,3,1,F
36358,33648,Rajata Lall,38.0,7.0,3,1,F
36359,33649,Manthan Gokhale,37.0,3.0,1,5,M
36360,33650,Kashvi Kant,46.0,,5,2,F
36361,33651,Amruta Bhattacharyya,28.0,3.0,6,4,F
36362,33652,Yashasvi Balay,39.0,4.0,1,3,F
36363,33653,Nidhi Nath,35.0,6.0,3,2,F
36364,33654,Baghyawati Bhatia,33.0,10.0,2,5,F
36365,33655,Niharika Magar,41.0,,3,1,F
36366,33656,Saanvi Cheema,69.0,1.0,4,3,F
36367,33657,Pranit Aggarwal,19.0,3.0,1,5,M
36368,33658,Girish Badami,26.0,5.0,4,4,M
36369,33659,Inaya Narang,35.0,7.0,2,2,F
36370,33660,Umang Purohit,71.0,,1,3,M
36371,33661,Dominic Oza,58.0,10.0,5,5,M
36372,33662,Nikita Sandal,,2.0,2,4,F
36373,33663,Dev Salvi,36.0,5.0,5,2,M
36374,33663,Lucky Dube,67.0,1.0,3,2,M
36375,33664,Ranbir Misra,49.0,10.0,6,3,M
36376,33665,Alka Salvi,63.0,6.0,3,2,F
36377,33666,Geetika Ranganathan,36.0,4.0,7,3,F
36378,33667,Ekani Chad,59.0,7.0,4,4,T
36379,33668,Om Kalla,18.0,2.0,2,3,M
36380,33669,Gauri Chakrabarti,44.0,6.0,1,3,F
36381,33670,Saanvi Vasa,62.0,1.0,6,4,F
36382,33671,Daksh Wason,42.0,5.0,3,1,M
36383,33672,Upkaar Bhardwaj,23.0,2.0,7,1,M
36384,33673,Vansha Gala,60.0,1.0,5,5,F
36385,33674,Ekapad Wali,63.0,3.0,6,5,M
36386,33675,Farhan Rajagopal,67.0,,5,1,M
36387,33676,Tanish Saxena,55.0,7.0,6,2,M
36388,33677,Harish Madan,23.0,6.0,7,3,M
36389,33678,Sathvik Rattan,18.0,3.0,4,1,M
36390,33679,Shivansh Batta,54.0,10.0,4,2,M
36391,33680,Wriddhish Dar,21.0,3.0,3,5,M
36392,33681,Anthony Wadhwa,45.0,,7,5,M
36393,33682,Varsha Khosla,62.0,3.0,6,3,F
36394,33683,Gaurangi Badami,28.0,2.0,1,2,F
36395,33684,Raksha Ravi,64.0,,4,1,F
36396,33685,Benjamin Thakkar,39.0,3.0,2,3,M
36397,33686,Pratyush Chaudry,71.0,4.0,6,3,M
36398,33687,Jasmit Ramesh,39.0,7.0,3,2,F
36399,33688,Ijaya Choudhry,31.0,8.0,5,3,F
36400,33689,Yachana Sama,59.0,4.0,4,5,F
36401,33690,Vasana Kota,32.0,11.0,6,3,F
36402,33691,Qabil Purohit,64.0,1.0,1,3,M
36403,33692,Qarin Nair,41.0,2.0,5,5,M
36404,33693,Divya Sinha,56.0,7.0,6,1,F
36405,33694,Gabriel Mallick,44.0,5.0,7,1,M
36406,33695,Anya Kala,61.0,7.0,5,2,F
36407,33696,Andrew Sridhar,64.0,2.0,6,1,M
36408,33696,Qabil Radhakrishnan,60.0,6.0,7,1,M
36409,33697,Chanakya Palan,47.0,3.0,1,5,M
36410,33698,Pallavi Mishra,56.0,8.0,3,5,F
36411,33699,Jacob Sabharwal,73.0,1.0,6,1,M
36412,33700,Idika Bala,32.0,7.0,7,2,F
36413,33701,Amara Atwal,26.0,2.0,6,5,F
36414,33701,Bhavini Memon,63.0,7.0,3,5,F
36415,33702,Avni Sura,65.0,8.0,6,1,F
36416,33703,Amaira Kumer,28.0,10.0,6,1,F
36417,33704,Waida Tata,75.0,2.0,1,2,F
36418,33705,Aditya Sabharwal,38.0,6.0,7,2,M
36419,33706,Wakeeta Taneja,18.0,,5,5,F
36420,33707,Chameli Manne,47.0,1.0,1,4,F
36421,33707,Azad Rattan,36.0,10.0,6,4,M
36422,33708,Damyanti Kakar,18.0,6.0,5,3,F
36423,33709,Leena Parekh,31.0,9.0,4,4,F
36424,33710,Ekbal Gopal,40.0,5.0,2,5,M
36425,33711,Neha Taneja,18.0,6.0,3,3,F
36426,33712,Forum Natt,37.0,4.0,7,5,F
36427,33713,Omaja Saraf,56.0,,3,1,F
36428,33714,Sarthak Sarkar,29.0,11.0,6,1,M
36429,33715,Daksha Issac,59.0,11.0,6,1,T
36430,33716,Jonathan Koshy,24.0,10.0,4,2,M
36431,33717,Naveen Nazareth,75.0,7.0,1,5,M
36432,33718,Upadhriti Grover,41.0,11.0,7,4,F
36433,33718,Ishani Sarma,32.0,1.0,6,4,F
36434,33719,Harsh Sarma,54.0,9.0,5,1,M
36435,33720,Patrick Sathe,69.0,10.0,2,1,M
36436,33721,Isaiah Lal,63.0,2.0,4,5,M
36437,33722,Ethan Aggarwal,53.0,10.0,6,4,M
36438,33723,Onkar Viswanathan,28.0,1.0,4,4,M
36439,33724,Zilmil Korpal,35.0,7.0,1,2,F
36440,33725,Dipta Yadav,75.0,2.0,3,5,F
36441,33726,Ekani Kulkarni,43.0,2.0,5,3,F
36442,33726,Caleb Khanna,50.0,3.0,7,5,M
36443,33727,Nilima Tata,26.0,6.0,4,4,F
36444,33728,Chandresh Khurana,66.0,7.0,2,2,M
36445,33729,Adweta Mammen,18.0,11.0,7,1,F
36446,33730,Bhavika Mandal,65.0,4.0,5,3,F
36447,33730,Balendra Ahluwalia,40.0,,5,5,M
36448,33731,Varsha Chokshi,70.0,9.0,3,1,F
36449,33732,Onveer Saini,54.0,7.0,4,3,M
36450,33733,Adya Saraf,26.0,9.0,5,3,F
36451,33734,Bhavya Ramaswamy,61.0,9.0,6,5,F
36452,33734,Hemani Nigam,50.0,3.0,3,2,F
36453,33735,Saksham Barad,61.0,1.0,7,1,M
36454,33736,Nitesh Bakshi,68.0,,1,5,M
36455,33737,Sachi Yadav,62.0,11.0,6,2,F
36456,33738,Umang Sani,21.0,8.0,7,2,M
36457,33739,Aahana Bhatia,25.0,,6,3,F
36458,33740,Zilmil Natt,50.0,8.0,5,5,F
36459,33741,Aryan Minhas,47.0,3.0,3,4,M
36460,33742,Eiravati Memon,71.0,6.0,1,5,F
36461,33743,Thomas Dhingra,24.0,2.0,1,3,M
36462,33744,Qadim Gola,23.0,9.0,1,3,M
36463,33745,Yuvraj Barad,52.0,6.0,1,5,M
36464,33746,Onveer Krishna,49.0,,4,4,M
36465,33747,Raksha Soman,73.0,9.0,3,5,F
36466,33748,Imaran Subramaniam,64.0,4.0,1,3,M
36467,33749,Yachana Joshi,65.0,2.0,5,4,F
36468,33750,Aarav Pathak,70.0,10.0,6,5,M
36469,33750,Brijesh Sama,39.0,7.0,4,2,M
36470,33751,Arya Peri,24.0,11.0,4,3,F
36471,33752,Manbir Banik,47.0,6.0,1,2,M
36472,33752,Mitali Sabharwal,26.0,2.0,7,3,F
36473,33753,Ekiya Kari,73.0,1.0,6,3,F
36474,33754,Barkha Salvi,23.0,10.0,5,5,F
36475,33755,Aahana Sant,47.0,5.0,5,3,F
36476,33756,Eesha Kant,27.0,4.0,2,3,F
36477,33757,Chaman Hari,72.0,7.0,4,1,F
36478,33758,Janaki Zachariah,64.0,3.0,1,5,T
36479,33759,Ikbal Handa,72.0,1.0,3,3,M
36480,33760,Yadavi Mand,49.0,,6,4,F
36481,33761,Aarush Mishra,53.0,3.0,4,3,M
36482,33762,Jagrati Sama,24.0,9.0,7,4,T
36483,33763,Kamala Nagy,44.0,3.0,7,2,F
36484,33764,Girish Chada,48.0,7.0,6,3,M
36485,33765,Zarna Dhawan,31.0,11.0,2,3,F
36486,33766,Shaurya Saraf,46.0,8.0,3,4,M
36487,33767,Charles Kalita,28.0,2.0,7,1,M
36488,33768,Ranbir Chand,61.0,,1,5,M
36489,33769,Aarav Zacharia,44.0,5.0,2,3,M
36490,33770,Nisha Sethi,51.0,2.0,4,1,F
36491,33771,Utkarsh Batta,64.0,10.0,2,1,M
36492,33771,Chakradev Khosla,51.0,11.0,7,1,M
36493,33772,Ishwar Agarwal,72.0,9.0,6,4,M
36494,33773,Aarush Dass,57.0,,6,3,M
36495,33774,Lajita Sem,25.0,2.0,7,4,F
36496,33775,Zayan Konda,40.0,2.0,1,1,M
36497,33776,Tristan Tella,49.0,3.0,4,4,M
36498,33777,Orinder Uppal,29.0,4.0,3,2,M
36499,33778,Ishita Jha,59.0,9.0,5,5,F
36500,33779,Hemal Verma,46.0,2.0,7,5,F
36501,33780,Lakshit Kapur,42.0,5.0,6,3,M
36502,33781,Noah Khosla,62.0,2.0,4,1,M
36503,33782,Chanakya Muni,18.0,8.0,2,2,M
36504,33783,Rachit Arya,58.0,10.0,6,1,M
36505,33784,Kai Pandit,74.0,9.0,1,4,M
36506,33785,Mekhala Barad,34.0,4.0,7,1,F
36507,33786,Bhavika Balakrishnan,44.0,9.0,5,2,F
36508,33787,Ekansh Behl,22.0,2.0,5,4,M
36509,33788,Frado Gupta,63.0,8.0,6,3,M
36510,33789,Nirja Sanghvi,50.0,1.0,2,2,F
36511,33790,Chavvi Varghese,66.0,9.0,6,3,F
36512,33791,Reyansh Korpal,26.0,10.0,4,2,M
36513,33792,Parth Kannan,18.0,6.0,3,4,M
36514,33793,Amol Hari,60.0,6.0,4,3,M
36515,33794,Champak Guha,23.0,1.0,7,1,M
36516,33795,Varsha Trivedi,52.0,,1,1,F
36517,33796,Pranit Hayer,38.0,8.0,3,1,M
36518,33797,Tejas Cheema,50.0,4.0,7,4,M
36519,33798,Oni Sachdeva,31.0,11.0,4,1,F
36520,33799,Nicholas Ganguly,62.0,7.0,6,5,M
36521,33800,Bhavini Morar,71.0,8.0,3,3,F
36522,33801,Zarna Jaggi,34.0,10.0,3,3,T
36523,33802,Lakshit Kothari,34.0,8.0,2,2,M
36524,33802,Sneha Prashad,35.0,5.0,5,5,F
36525,33803,Ganga Seshadri,27.0,8.0,7,2,F
36526,33804,Faris Joshi,43.0,6.0,1,1,M
36527,33805,Barkha Nagarajan,19.0,4.0,4,2,F
36528,33806,Advaith Jha,54.0,9.0,1,1,M
36529,33806,Janani Guha,48.0,8.0,5,1,F
36530,33807,Bishakha Kala,46.0,9.0,5,2,F
36531,33808,Unni Purohit,45.0,11.0,3,5,F
36532,33809,Praneel Kadakia,20.0,5.0,2,5,M
36533,33810,Varsha Tripathi,26.0,3.0,1,3,F
36534,33811,Yoshita Mander,32.0,9.0,3,5,F
36535,33812,Pooja Narasimhan,25.0,5.0,4,2,F
36536,33813,Jagdish Mallick,66.0,4.0,5,3,M
36537,33814,Jason Butala,58.0,7.0,6,2,M
36538,33815,Triveni Rajan,23.0,8.0,1,3,F
36539,33816,Tanish Seshadri,47.0,3.0,2,5,M
36540,33817,Om Wali,70.0,5.0,4,3,M
36541,33818,Laksh Sem,20.0,8.0,2,1,M
36542,33819,Fiyaz Kohli,31.0,5.0,1,2,M
36543,33820,Chatura Bassi,24.0,7.0,4,5,M
36544,33821,Hemal Varghese,33.0,1.0,1,4,F
36545,33822,Mugdha Thaker,52.0,9.0,6,4,F
36546,33823,Aarav Bora,62.0,9.0,3,2,M
36547,33824,Anjali Goyal,18.0,4.0,1,5,F
36548,33825,Gavin Ravi,54.0,5.0,5,5,M
36549,33826,Triya Gokhale,63.0,,2,4,F
36550,33826,Anamika Sama,36.0,10.0,1,5,F
36551,33827,Jalsa Nayar,44.0,1.0,6,5,F
36552,33828,Aayush Parmar,52.0,3.0,6,4,M
36553,33829,Manthan Shanker,38.0,7.0,5,1,M
36554,33830,Jagat Mani,53.0,7.0,5,2,M
36555,33830,David Tailor,70.0,1.0,1,5,M
36556,33831,Michael Sami,45.0,9.0,6,2,M
36557,33832,Mohini Lanka,71.0,10.0,3,5,F
36558,33833,Bhavna Rama,20.0,7.0,1,3,F
36559,33834,Hitesh Mohan,48.0,4.0,1,5,M
36560,33834,Adya Bhargava,21.0,,5,5,F
36561,33835,George Nath,51.0,5.0,4,3,M
36562,33836,Yashica Bhatti,60.0,,4,2,F
36563,33837,Faqid Kala,66.0,1.0,5,1,M
36564,33837,Vinaya Shukla,19.0,10.0,7,4,T
36565,33838,Farhan Butala,53.0,9.0,4,1,M
36566,33839,Vrishti Varty,47.0,8.0,4,2,F
36567,33840,Kabir Handa,30.0,6.0,7,1,M
36568,33841,Zashil Lal,67.0,6.0,1,1,M
36569,33842,Wishi Chander,57.0,3.0,2,2,F
36570,33843,Chandani Singhal,45.0,6.0,2,4,F
36571,33844,Darika Vig,36.0,5.0,6,3,F
36572,33845,Qasim Singhal,60.0,5.0,4,4,M
36573,33846,Janaki Mittal,67.0,7.0,4,5,T
36574,33846,Anay Reddy,42.0,7.0,7,3,M
36575,33847,Champak Salvi,48.0,,2,4,M
36576,33848,Keya Ganesan,66.0,7.0,2,2,F
36577,33849,Anya Chowdhury,34.0,11.0,4,2,F
36578,33850,Yagnesh Badami,23.0,4.0,3,1,M
36579,33851,Rohan Tripathi,30.0,,2,4,M
36580,33852,Falguni Sundaram,21.0,4.0,6,4,F
36581,33853,Azaan Swaminathan,72.0,,5,4,M
36582,33854,Bimala Virk,49.0,10.0,7,3,F
36583,33855,Lekha Sem,24.0,11.0,1,2,F
36584,33856,Anya Ahuja,59.0,2.0,2,1,F
36585,33856,Yauvani Ahuja,54.0,4.0,4,5,F
36586,33857,Divya Sinha,65.0,2.0,2,4,F
36587,33858,Harrison Prasad,29.0,7.0,1,3,M
36588,33859,Ati Badal,19.0,10.0,1,4,F
36589,33860,Vedant Anne,35.0,1.0,6,3,M
36590,33861,Rajata Sandal,72.0,5.0,5,5,F
36591,33862,Tejas Pal,36.0,6.0,4,1,M
36592,33862,Omaja Edwin,50.0,5.0,6,2,F
36593,33863,Devansh Shan,56.0,3.0,2,4,M
36594,33864,Henry Hayre,48.0,7.0,5,1,M
36595,33865,Yoshita Shan,61.0,10.0,2,3,F
36596,33866,Simon Bora,64.0,,5,5,M
36597,33867,Yashvi Samra,62.0,3.0,4,1,F
36598,33868,Dayamai Soni,28.0,9.0,3,2,F
36599,33869,Mason Puri,59.0,7.0,4,5,M
36600,33870,Kashish Menon,62.0,9.0,7,2,F
36601,33871,Imaran Borde,44.0,7.0,2,2,M
36602,33872,Tanish Tank,37.0,3.0,3,5,M
36603,33873,Arjun Ahuja,21.0,10.0,3,1,M
36604,33874,Divya Tella,73.0,4.0,3,1,F
36605,33875,Quincy Rau,22.0,7.0,3,3,M
36606,33876,Chaitanya D’Alia,63.0,8.0,5,5,M
36607,33877,Sai Goswami,42.0,7.0,3,5,F
36608,33878,Yasti Balay,62.0,8.0,2,5,F
36609,33879,Yashvi Trivedi,19.0,9.0,7,5,F
36610,33880,Bhavya Karan,43.0,11.0,3,1,F
36611,33881,Janya Sachar,70.0,7.0,7,3,F
36612,33882,Harshil Ghose,34.0,7.0,1,5,M
36613,33883,Mason Kanda,34.0,8.0,5,2,M
36614,33884,Bhavya Chauhan,70.0,4.0,5,1,F
36615,33885,Avi Dani,47.0,11.0,7,5,M
36616,33886,Harsh Bhatia,52.0,1.0,3,1,M
36617,33887,Gagan Desai,19.0,,7,2,M
36618,33888,Hemal Shah,49.0,10.0,2,5,F
36619,33889,Rishi Chand,44.0,6.0,2,4,M
36620,33890,Jeremiah Jhaveri,19.0,3.0,2,1,M
36621,33891,Jacob Kala,72.0,,2,4,M
36622,33892,Akshay Mander,53.0,3.0,2,3,M
36623,33893,Jack Kaur,27.0,8.0,5,5,M
36624,33894,Hemangini Kothari,42.0,11.0,7,2,T
36625,33895,Elijah Agate,72.0,4.0,5,5,M
36626,33896,Nidra Dube,52.0,,7,2,F
36627,33897,Daksh Sachdeva,69.0,,3,4,M
36628,33898,Amara Pandey,29.0,9.0,2,2,F
36629,33899,Tanveer Mangal,50.0,5.0,1,5,M
36630,33900,Sachi Bath,45.0,2.0,1,1,F
36631,33901,Gagan Bajaj,58.0,4.0,1,4,M
36632,33902,Unni Mane,28.0,5.0,3,2,F
36633,33903,Barkha Warrior,45.0,11.0,7,1,F
36634,33904,Christopher Mall,47.0,,7,3,M
36635,33905,Tristan Dixit,38.0,11.0,1,2,M
36636,33906,Sarthak Mallick,65.0,5.0,6,3,M
36637,33907,Jatin Morar,52.0,1.0,4,1,M
36638,33908,Mitesh Madan,25.0,2.0,1,1,M
36639,33908,Wriddhish Singhal,64.0,,7,5,M
36640,33909,Simon Hari,63.0,11.0,2,4,M
36641,33910,Manbir Gaba,22.0,2.0,1,4,M
36642,33911,Azaan Wali,50.0,2.0,3,5,M
36643,33912,Vansha Soni,56.0,10.0,4,1,F
36644,33913,Thomas Kota,30.0,3.0,5,5,M
36645,33914,Pavani Palla,58.0,2.0,4,3,F
36646,33915,Hardik Chowdhury,56.0,9.0,2,1,M
36647,33916,Nathan Brar,35.0,5.0,5,2,M
36648,33917,Orinder Sant,24.0,3.0,7,1,M
36649,33917,Guneet Sridhar,45.0,6.0,5,4,M
36650,33918,Faraj Bobal,26.0,6.0,5,5,M
36651,33919,Prisha Bal,35.0,11.0,1,3,F
36652,33920,Aayush Mistry,21.0,10.0,3,3,M
36653,33921,Abhiram Ramakrishnan,38.0,3.0,6,1,M
36654,33922,Darsh Karpe,36.0,7.0,2,3,M
36655,33923,Hredhaan Chandra,51.0,3.0,7,1,M
36656,33924,Kashvi Bera,49.0,6.0,2,2,F
36657,33925,Liam Nori,24.0,10.0,5,4,M
36658,33926,Sara Mani,41.0,7.0,2,3,F
36659,33927,Kashish Rana,46.0,1.0,3,1,F
36660,33928,Arin Sama,45.0,2.0,5,2,M
36661,33929,Daksha Edwin,59.0,,5,2,F
36662,33930,Eesha Lad,28.0,,4,4,F
36663,33931,Girish Krishnamurthy,36.0,7.0,7,3,M
36664,33932,Kalpit Kar,71.0,1.0,3,1,M
36665,33933,Quincy Banerjee,70.0,3.0,2,1,M
36666,33934,Chandran Mall,57.0,,7,3,M
36667,33935,Bina Chanda,41.0,7.0,2,1,F
36668,33936,Balendra Sunder,63.0,3.0,5,4,M
36669,33937,Banjeet Bose,24.0,4.0,3,5,M
36670,33938,Dipta Randhawa,39.0,5.0,5,2,F
36671,33939,Vivaan De,25.0,6.0,5,2,M
36672,33940,Darsh Wable,61.0,10.0,7,4,M
36673,33940,Owen Koshy,55.0,,4,1,M
36674,33941,Kritika Ganesan,26.0,7.0,7,2,F
36675,33942,Nirja Shah,65.0,9.0,6,5,F
36676,33943,Gopal Bhattacharyya,43.0,,4,1,M
36677,33944,Warda Bhattacharyya,48.0,4.0,1,2,F
36678,33945,Brinda Bedi,63.0,6.0,7,1,F
36679,33946,Falguni Panchal,72.0,4.0,4,4,F
36680,33946,Ridhi Tiwari,50.0,6.0,6,5,T
36681,33947,Ladli Varkey,58.0,5.0,5,5,F
36682,33948,Benjamin Wali,25.0,5.0,4,2,M
36683,33949,Vasana Bandi,70.0,4.0,6,2,F
36684,33950,Tejas Srivastava,37.0,3.0,1,3,M
36685,33951,Charvi Merchant,31.0,8.0,2,1,F
36686,33952,Faras Hayre,45.0,1.0,2,1,M
36687,33953,Yauvani Ahuja,40.0,1.0,3,2,F
36688,33954,Jasmit Ramanathan,19.0,3.0,7,4,F
36689,33955,Zehaan Toor,74.0,11.0,4,5,M
36690,33956,Yatan Koshy,72.0,1.0,4,1,M
36691,33957,Ishaan Barman,18.0,6.0,3,1,M
36692,33958,Jai Chand,28.0,6.0,3,3,M
36693,33959,Jonathan Parmer,44.0,3.0,5,2,M
36694,33960,Jeevika Puri,35.0,6.0,5,2,F
36695,33961,Ubika Kuruvilla,57.0,2.0,1,2,F
36696,33962,Faras Bhalla,53.0,3.0,3,4,M
36697,33963,Joshua Bhatia,37.0,6.0,3,2,M
36698,33964,Anay Chowdhury,25.0,1.0,3,5,M
36699,33965,Dipta Taneja,35.0,,3,1,F
36700,33966,Indrajit Mahal,67.0,6.0,4,1,M
36701,33967,Christopher Sharaf,46.0,6.0,7,5,M
36702,33968,Orinder Oak,26.0,10.0,6,4,M
36703,33969,Falak Pillai,22.0,7.0,2,1,F
