EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
14168,26,1036,6,5,KGID114168,William,1999-07-14,M,B-,0,1999-02-26
14169,26,1036,10,3,KGID114169,Chandran,1971-05-21,M,A-,0,2009-02-04
14170,26,1036,6,4,KGID114170,Atharv,1971-02-06,M,A+,0,1999-07-16
14171,26,1036,10,4,KGID114171,Balveer,1987-03-16,M,AB+,0,2007-12-24
14172,26,1036,10,6,KGID114172,Ekaraj,2002-12-04,M,O+,0,1997-11-23
14173,26,1036,10,4,KGID114173,Amol,1979-05-13,M,B+,0,2010-07-29
14174,26,1036,9,4,KGID114174,Qushi,1999-10-11,F,O-,0,2005-09-05
14175,26,1036,9,5,KGID114175,Parth,1993-05-27,M,B+,0,1999-12-06
14176,26,1036,10,6,KGID114176,Sathvik,1999-06-03,M,B-,0,2006-12-28
14177,27,1037,7,1,KGID114177,Akshay,1978-12-04,M,B-,0,2014-07-11
14178,27,1037,10,5,KGID114178,Yashica,1974-08-10,F,B-,0,2001-01-18
14179,27,1037,10,6,KGID114179,Dev,1978-10-18,M,B+,0,2023-08-16
14180,27,1037,6,5,KGID114180,Dev,2000-11-15,M,O-,0,2016-10-05
14181,27,1037,10,1,KGID114181,Chavvi,1987-05-12,F,O+,0,2000-10-16
14182,27,1037,10,5,KGID114182,Finn,2000-04-10,M,B+,0,2001-08-10
14183,27,1037,9,3,KGID114183,Nicholas,1992-05-19,M,AB+,0,2013-08-16
14184,27,1037,9,4,KGID114184,Jackson,1998-01-12,M,A-,0,2010-10-27
14185,27,1037,10,6,KGID114185,Ayaan,2002-01-06,M,B+,0,2024-01-10
14186,27,1037,7,1,KGID114186,Bina,1975-05-29,F,O-,1,2019-04-14
14187,27,1038,10,2,KGID114187,Champak,1974-02-27,M,B+,0,1999-03-01
14188,27,1038,7,1,KGID114188,Neelima,1998-04-01,F,A-,0,2012-10-09
14189,27,1038,10,5,KGID114189,Harsh,2002-08-14,M,A-,0,2023-10-30
14190,27,1038,10,5,KGID114190,Naksh,1981-02-12,M,O+,0,2015-11-10
14191,27,1038,10,5,KGID114191,Jagat,1973-02-25,M,A+,0,2024-06-21
14192,27,1038,10,6,KGID114192,Guneet,2000-11-02,M,A-,0,2004-08-21
14193,27,1038,7,6,KGID114193,Garima,1988-07-16,F,A-,0,2001-11-20
14194,27,1038,6,1,KGID114194,Lohit,1970-10-27,M,O-,0,2024-12-24
14195,27,1038,10,6,KGID114195,Faris,1987-01-08,M,A-,0,2006-12-12
14196,27,1038,9,4,KGID114196,Yug,1996-06-25,M,B+,1,2012-06-13
14197,27,1038,7,2,KGID114197,Ayush,1983-03-15,M,A+,0,2017-08-09
14198,27,1039,10,4,KGID114198,Ayaan,1995-03-23,M,B+,0,2008-10-29
14199,27,1039,10,2,KGID114199,Gabriel,1992-04-02,M,O-,0,2010-05-28
14200,27,1039,5,1,KGID114200,Aryan,1989-07-02,M,AB+,0,2010-03-12
14201,27,1039,10,4,KGID114201,Samarth,1967-09-28,M,B-,0,1998-09-02
14202,27,1039,9,2,KGID114202,Gavin,1970-08-17,M,AB+,0,2024-07-27
14203,27,1039,10,1,KGID114203,Udarsh,1990-06-15,M,A-,0,1997-05-24
14204,27,1039,6,6,KGID114204,Yashica,1988-10-05,F,O+,0,2002-06-09
14205,27,1039,10,5,KGID114205,Wakeeta,1988-09-25,F,A-,0,2017-01-14
14206,27,1039,10,6,KGID114206,Tejas,1979-10-12,M,AB+,0,2014-07-02
14207,27,1039,9,1,KGID114207,Jonathan,1968-10-16,M,AB+,0,2019-04-01
14208,27,1039,7,5,KGID114208,Jairaj,1991-10-02,M,O+,0,2002-04-10
14209,27,1039,10,1,KGID114209,Wazir,1969-10-27,M,B-,0,2008-04-02
14210,27,1039,6,5,KGID114210,Aryan,1997-12-05,M,A+,0,2002-03-08
14211,27,1039,10,5,KGID114211,Faqid,1970-08-08,M,O-,0,2017-03-01
14212,27,1039,7,5,KGID114212,Balvan,1998-12-28,M,B-,0,2007-10-27
14213,27,1039,9,4,KGID114213,Jai,1973-11-06,M,A-,0,1998-03-10
14214,27,1039,9,5,KGID114214,Orinder,1971-12-13,M,O+,0,2010-09-03
14215,27,1039,10,2,KGID114215,Dev,1989-01-01,M,O-,0,2004-08-15
14216,27,1039,6,3,KGID114216,Alka,2003-03-12,F,AB+,0,2019-10-02
14217,27,1039,9,3,KGID114217,Victor,1976-03-17,M,A+,0,1999-01-16
14218,27,1040,9,5,KGID114218,Saumya,1992-12-31,F,A+,0,2017-05-18
14219,27,1040,10,1,KGID114219,Ayushman,1987-08-05,M,A-,0,2006-06-05
14220,27,1040,6,3,KGID114220,Radha,1968-02-05,F,AB+,0,2006-12-13
14221,27,1040,10,4,KGID114221,Anthony,1971-06-20,M,B-,0,2018-04-11
14222,27,1040,7,5,KGID114222,Naksh,1994-09-12,M,B+,0,2025-01-24
14223,27,1040,10,2,KGID114223,Shaurya,1994-04-21,M,A+,0,2007-06-24
14224,27,1040,9,1,KGID114224,Pushti,1977-03-28,F,B+,0,2018-08-24
14225,27,1040,10,4,KGID114225,Baljiwan,1980-06-27,M,B-,0,2024-11-04
14226,27,1040,5,2,KGID114226,Charvi,1985-03-17,F,AB+,0,1998-12-05
14227,27,1040,10,2,KGID114227,Ayush,1972-04-15,M,A+,1,1999-08-12
14228,27,1040,10,2,KGID114228,Januja,1976-08-18,F,O-,0,2008-09-05
14229,27,1040,6,4,KGID114229,Girik,1991-10-22,M,B+,0,2025-01-23
14230,27,1040,9,2,KGID114230,Jairaj,1981-06-01,M,A-,0,2012-11-21
14231,27,1041,10,4,KGID114231,Kai,1998-07-29,M,B-,0,1996-08-15
14232,27,1041,10,1,KGID114232,Bahadurjit,1992-05-06,M,B+,0,2021-02-28
14233,27,1041,10,4,KGID114233,Yasti,1980-04-15,F,B+,0,2022-08-08
14234,27,1041,10,5,KGID114234,Omaja,1992-01-31,F,A-,0,2020-05-22
14235,27,1041,10,3,KGID114235,Balveer,1992-02-09,M,B-,0,2023-11-29
14236,27,1041,9,5,KGID114236,Hritik,1990-06-09,M,A+,0,2000-12-11
14237,27,1041,10,4,KGID114237,Neel,1969-01-16,M,B+,0,2006-10-30
14238,27,1041,9,6,KGID114238,Anirudh,1977-10-11,M,O-,0,2006-12-09
14239,27,1041,7,4,KGID114239,Ronith,1998-03-11,M,O+,0,2016-01-17
14240,27,1041,6,4,KGID114240,Ranveer,1969-10-16,M,A+,0,2006-01-10
14241,27,1041,6,1,KGID114241,Isaac,1972-04-15,M,O-,0,2010-05-26
14242,27,1041,9,3,KGID114242,Gaurang,1991-08-04,M,B+,0,2021-11-23
14243,27,1041,6,4,KGID114243,Yochana,1976-12-31,F,O-,0,2001-06-05
14244,27,1041,10,2,KGID114244,Maya,1976-04-11,F,B-,0,2006-11-18
14245,27,1041,6,3,KGID114245,Vihaan,1989-06-19,M,B-,0,2003-11-01
14246,27,1041,6,4,KGID114246,Reyansh,1983-09-12,M,O-,0,1997-01-26
14247,27,1042,9,3,KGID114247,Samarth,1998-04-15,M,B-,0,2023-04-14
14248,27,1042,10,3,KGID114248,Caleb,1982-02-05,M,O-,0,2019-08-22
14249,27,1042,5,3,KGID114249,Advay,1974-12-03,M,AB+,0,2019-03-31
14250,27,1042,6,2,KGID114250,Onveer,1983-12-24,M,AB+,0,2001-04-15
14251,27,1042,6,6,KGID114251,Krishna,1983-02-02,M,A-,0,2010-01-11
14252,27,1042,10,3,KGID114252,Veer,1973-03-02,M,O+,0,2014-05-09
14253,27,1042,5,2,KGID114253,Qadim,1992-12-27,M,B+,0,2003-12-01
14254,27,1042,6,3,KGID114254,Qabil,1968-01-15,M,B-,0,1997-01-02
14255,27,1042,10,2,KGID114255,Prisha,2000-11-23,F,A+,0,2001-08-07
14256,27,1042,10,3,KGID114256,Daniel,1981-09-03,M,B-,0,2021-11-01
14257,27,1042,6,6,KGID114257,Rehaan,1999-12-12,M,A+,0,2014-08-15
14258,27,1042,10,5,KGID114258,Aadi,1988-02-28,M,O+,0,2001-03-19
14259,27,1042,7,4,KGID114259,Xiti,1995-05-23,F,A+,0,2019-06-16
14260,27,1042,10,2,KGID114260,Xavier,1979-10-13,M,O-,0,2021-10-01
14261,27,1042,10,4,KGID114261,Gabriel,1989-05-16,M,A-,0,2019-05-09
14262,27,1042,10,4,KGID114262,Girindra,1987-04-10,M,AB+,0,2024-11-25
14263,27,1043,10,6,KGID114263,Orinder,1995-02-13,M,A-,0,2022-12-24
14264,27,1043,10,1,KGID114264,Simon,1975-02-03,M,O+,0,2019-02-09
14265,27,1043,9,1,KGID114265,Harsh,1990-05-03,M,O+,0,1998-11-01
14266,27,1043,7,1,KGID114266,Sarthak,1985-12-10,M,O+,0,2003-01-04
14267,27,1043,10,1,KGID114267,Bahadurjit,1969-08-18,M,B+,0,2023-08-04
14268,27,1043,7,2,KGID114268,Yug,1991-05-04,M,AB+,0,2008-05-18
14269,27,1043,10,6,KGID114269,Damyanti,1995-03-18,F,O+,0,2025-07-12
14270,27,1043,9,4,KGID114270,Rajata,2002-08-27,F,O-,0,2025-02-13
14271,27,1043,9,2,KGID114271,Lakshmi,1980-11-02,F,AB+,0,2015-09-07
14272,27,1043,9,6,KGID114272,Kala,1983-03-07,F,O+,0,2007-06-23
14273,27,1043,9,4,KGID114273,Balveer,1996-05-28,M,A-,0,2010-01-29
14274,27,1043,10,6,KGID114274,Luke,1994-06-22,M,B-,0,2017-10-12
14275,27,1044,10,6,KGID114275,Odika,1984-11-28,F,A+,0,2013-12-07
14276,27,1044,10,6,KGID114276,Bachittar,1999-03-24,M,A-,0,1999-03-23
14277,27,1044,10,4,KGID114277,Sarthak,1987-09-27,M,A+,0,2004-09-03
14278,27,1044,6,5,KGID114278,Parth,1972-12-18,M,A-,0,1999-11-07
14279,27,1044,7,6,KGID114279,Anthony,1992-12-24,M,B-,1,2001-05-02
14280,27,1044,10,1,KGID114280,Matthew,2000-10-21,M,A-,0,2020-11-11
14281,27,1044,9,2,KGID114281,Viraj,1973-08-31,M,B-,0,2010-09-16
14282,27,1044,7,3,KGID114282,Vivaan,1981-10-03,M,B-,0,2022-11-28
14283,27,1044,6,4,KGID114283,Lopa,2003-01-13,F,O-,0,1996-11-05
14284,27,1044,6,3,KGID114284,Vivaan,2000-11-06,M,A+,0,2013-01-16
14285,27,1044,10,6,KGID114285,Kai,1987-10-11,M,O-,0,2017-01-24
14286,27,1044,10,4,KGID114286,Aarna,1982-04-30,F,O+,0,2001-10-27
14287,27,1044,7,4,KGID114287,Vincent,1997-10-09,M,B+,0,2010-06-15
14288,27,1044,10,1,KGID114288,Nathaniel,1984-02-14,M,A-,0,1997-02-19
14289,27,1044,7,1,KGID114289,Indrajit,1968-12-03,M,B+,0,2018-07-13
14290,27,1044,7,2,KGID114290,Fiyaz,2001-04-30,M,A-,0,2022-01-25
14291,27,1044,9,1,KGID114291,Girish,1988-04-21,M,B+,0,2019-08-20
14292,27,1044,6,6,KGID114292,Yug,1990-11-21,M,B+,0,2023-09-23
14293,27,1044,10,1,KGID114293,Mason,1987-08-27,M,O+,0,2004-11-30
14294,27,1045,10,6,KGID114294,Aryan,1968-12-25,M,O-,0,2008-10-29
14295,27,1045,10,2,KGID114295,Zayyan,2001-08-29,M,A-,0,1998-12-27
14296,27,1045,10,5,KGID114296,Yatan,1990-09-06,M,B+,0,2024-10-10
14297,27,1045,9,2,KGID114297,Nimrat,1978-12-07,F,B+,0,2007-08-08
14298,27,1045,10,3,KGID114298,Dhruv,1998-05-29,M,B+,0,1996-08-16
14299,27,1045,9,5,KGID114299,Bahadurjit,2003-04-28,M,B-,0,2019-05-12
14300,27,1045,6,1,KGID114300,Hitesh,1983-03-12,M,AB+,0,1998-04-24
14301,27,1045,6,5,KGID114301,Farhan,1979-05-03,M,B-,0,2000-11-07
14302,27,1045,9,2,KGID114302,Lila,2000-04-28,F,A+,0,2008-11-21
14303,27,1045,7,6,KGID114303,Guneet,1988-12-12,M,O-,0,2005-01-16
14304,27,1046,6,1,KGID114304,Gayathri,1993-04-21,F,A+,0,2004-12-02
14305,27,1046,9,3,KGID114305,Gopal,1982-07-07,M,B+,0,2004-12-15
14306,27,1046,10,1,KGID114306,Alexander,1979-12-21,M,A+,0,2006-06-27
14307,27,1046,10,6,KGID114307,Gaurav,1986-11-01,M,B-,0,2023-11-22
14308,27,1046,10,3,KGID114308,Zashil,1991-07-18,M,B-,0,2013-06-22
14309,27,1046,10,3,KGID114309,Dhriti,2002-05-06,F,A+,0,2021-02-20
14310,27,1046,10,2,KGID114310,Gabriel,1987-07-30,M,B-,0,2016-06-11
14311,27,1046,10,2,KGID114311,Viraj,1982-10-19,M,A-,0,1999-06-24
14312,27,1046,10,5,KGID114312,Ishwar,1992-03-22,M,B+,0,2017-10-07
14313,27,1046,10,1,KGID114313,Janaki,1984-04-25,F,A-,0,2006-10-12
14314,27,1046,10,5,KGID114314,Hardik,1970-11-16,M,A+,0,2019-11-21
14315,27,1046,9,1,KGID114315,Damyanti,1986-06-14,F,A-,0,2025-04-21
14316,27,1046,10,1,KGID114316,Chakradhar,1991-06-16,M,O+,0,2006-02-23
14317,27,1047,5,4,KGID114317,Charles,1996-07-25,M,O+,0,2004-02-21
14318,27,1047,9,5,KGID114318,Rehaan,1998-11-01,M,B+,0,2007-06-05
14319,27,1047,7,3,KGID114319,Aarush,2000-01-09,M,A-,0,2016-02-22
14320,27,1047,10,2,KGID114320,Jacob,1970-07-21,M,AB+,0,2008-01-21
14321,27,1047,6,5,KGID114321,Nathan,1973-09-16,M,A-,0,1999-07-26
14322,27,1047,7,6,KGID114322,Falan,1979-01-10,M,B+,0,2003-03-13
14323,27,1047,10,3,KGID114323,Gunbir,1971-10-29,M,A+,0,2001-08-28
14324,27,1047,9,1,KGID114324,Ayush,1999-05-28,M,AB+,0,2019-11-03
14325,27,1047,10,6,KGID114325,Warinder,1973-04-14,M,AB+,0,2006-05-20
14326,27,1047,10,6,KGID114326,Advay,1973-04-30,M,B-,0,2021-04-29
14327,27,1047,10,5,KGID114327,Darpan,1970-12-05,M,A+,0,2023-03-18
14328,27,1047,9,1,KGID114328,Ojas,1980-04-21,M,AB+,1,2003-11-15
14329,27,1047,9,4,KGID114329,Kabir,1980-12-04,M,AB+,1,2022-12-31
14330,27,1047,10,4,KGID114330,Lakshit,2001-10-05,M,A+,0,1998-03-19
14331,27,1047,10,1,KGID114331,Vansha,1993-12-20,F,O+,0,2023-04-24
14332,27,1047,10,4,KGID114332,Raghav,1979-09-01,M,B+,0,2010-08-20
14333,27,1048,9,5,KGID114333,Faras,1995-04-22,M,B+,0,1997-02-03
14334,27,1048,9,4,KGID114334,Dominic,1969-04-28,M,A-,0,2010-06-17
14335,27,1048,6,6,KGID114335,Fariq,1999-10-10,M,O-,0,2003-06-20
14336,27,1048,6,4,KGID114336,Bhavna,1983-09-02,F,A-,0,1997-01-08
14337,27,1048,10,3,KGID114337,Chakrika,1993-06-29,F,B-,0,2009-11-04
14338,27,1048,7,3,KGID114338,Devansh,1992-11-29,M,A-,0,2025-05-04
14339,27,1048,10,5,KGID114339,Dakshesh,1982-08-02,M,O+,0,2020-05-22
14340,27,1048,10,4,KGID114340,Azaan,1968-12-24,M,B+,0,2008-08-21
14341,27,1048,6,1,KGID114341,Max,1971-02-06,M,A-,0,2007-02-12
14342,27,1048,7,2,KGID114342,Rishi,1988-04-29,M,A-,0,2008-04-21
14343,27,1048,10,6,KGID114343,Ranbir,1978-12-25,M,O-,0,2009-07-11
14344,27,1048,10,3,KGID114344,Jagat,2000-03-25,M,B+,0,2021-11-18
14345,27,1048,9,4,KGID114345,Prisha,1998-06-18,F,AB+,0,1998-01-13
14346,27,1048,10,3,KGID114346,Qabil,1996-08-05,M,A-,0,2012-02-03
14347,27,1048,9,1,KGID114347,Gayathri,1969-04-09,F,O-,0,2012-01-07
14348,27,1048,10,1,KGID114348,Saksham,1985-12-04,M,B+,0,2004-03-04
14349,27,1048,7,6,KGID114349,Aishani,1992-04-16,F,AB+,0,2012-06-05
14350,27,1048,6,4,KGID114350,Alexander,1980-01-05,M,B-,0,2010-02-17
14351,27,1048,7,6,KGID114351,Avi,1980-05-17,M,O-,0,2003-04-24
14352,27,1049,10,1,KGID114352,Omya,1998-04-27,F,O-,0,2023-04-18
14353,27,1049,6,5,KGID114353,Arjun,1992-05-18,M,O+,0,2016-04-23
14354,27,1049,9,1,KGID114354,Omkaar,2000-05-25,M,O-,0,1997-06-09
14355,27,1049,10,5,KGID114355,Onveer,1982-11-24,M,O-,0,2016-03-07
14356,27,1049,7,1,KGID114356,Vincent,1995-07-29,M,O+,0,2012-09-25
14357,27,1049,10,5,KGID114357,Waida,1973-05-23,F,A+,0,1997-03-12
14358,27,1049,6,6,KGID114358,Gaurika,1972-09-26,F,O+,0,2023-07-06
14359,27,1049,9,5,KGID114359,Vrinda,2002-11-12,F,AB+,0,2001-12-25
14360,27,1049,10,4,KGID114360,Samar,1978-11-12,M,B-,0,2000-09-16
14361,27,1049,9,2,KGID114361,Vamakshi,1984-07-08,F,O+,0,2007-01-17
14362,27,1049,7,1,KGID114362,Karan,1970-08-26,M,AB+,0,1999-12-08
14363,27,1049,6,5,KGID114363,Alexander,1975-06-19,M,B-,0,1999-08-16
14364,27,1049,9,1,KGID114364,Rushil,1970-12-06,M,O+,0,2019-01-12
14365,27,1049,10,1,KGID114365,Tamanna,1981-12-06,F,A+,0,2000-12-30
14366,27,1049,10,5,KGID114366,Frado,1978-07-28,M,AB+,0,2004-12-25
14367,27,1049,9,6,KGID114367,Umang,1970-03-26,M,O-,0,2024-06-09
14368,27,1049,10,4,KGID114368,Hitesh,1984-06-29,M,O-,0,2020-11-01
14369,27,1050,6,1,KGID114369,Brijesh,1969-07-31,M,O-,0,2004-02-13
14370,27,1050,10,4,KGID114370,Girish,2001-03-07,M,A+,0,2011-01-09
14371,27,1050,6,1,KGID114371,Aarush,1992-08-18,M,AB+,0,2004-03-04
14372,27,1050,6,2,KGID114372,Udant,1972-07-13,M,AB+,0,2002-04-06
14373,27,1050,10,1,KGID114373,Januja,1996-02-28,F,B+,0,2002-09-30
14374,27,1050,10,3,KGID114374,Gaurang,1995-01-11,M,O-,0,2020-01-07
14375,27,1050,10,4,KGID114375,Rajata,1973-03-17,F,B-,0,2012-01-12
14376,27,1050,7,5,KGID114376,Ranbir,1989-07-04,M,O+,0,2003-10-15
14377,27,1050,7,1,KGID114377,Ayaan,1985-10-13,M,B-,0,2012-10-03
14378,27,1050,9,4,KGID114378,Devansh,1977-04-13,M,B+,0,2024-08-29
14379,27,1050,10,5,KGID114379,Pallavi,1992-12-21,F,AB+,0,2001-07-22
14380,27,1050,7,4,KGID114380,Faraj,2000-09-09,M,O-,0,2016-08-17
14381,27,1051,9,2,KGID114381,Vedant,2003-05-25,M,O-,0,2003-08-21
14382,27,1051,9,1,KGID114382,Ayaan,1973-10-15,M,A+,0,2008-11-22
14383,27,1051,9,1,KGID114383,Wakeeta,1996-08-08,F,O-,0,2013-03-28
14384,27,1051,5,3,KGID114384,Jonathan,1999-05-30,M,O-,0,2019-02-02
14385,27,1051,10,6,KGID114385,Amaira,1994-04-24,F,B+,0,2020-09-03
14386,27,1051,7,4,KGID114386,Veer,1990-06-30,M,AB+,0,1996-11-19
14387,27,1051,10,5,KGID114387,Chameli,1994-05-04,F,O-,0,2001-07-28
14388,27,1051,6,1,KGID114388,Lakshmi,1990-08-17,F,AB+,0,2017-08-22
14389,27,1051,10,3,KGID114389,Chatura,2001-06-06,M,O+,0,2003-04-12
14390,27,1051,10,3,KGID114390,Madhavi,1999-10-14,F,A-,0,2025-04-01
14391,27,1051,7,5,KGID114391,Kevin,1976-10-09,M,B+,0,2021-06-17
14392,27,1051,10,1,KGID114392,Raksha,1989-05-26,F,O-,0,2013-05-23
14393,27,1051,6,3,KGID114393,Chanakya,1971-01-31,M,O+,0,1999-10-30
14394,27,1051,6,5,KGID114394,Charan,1985-11-06,M,O+,0,2000-11-01
14395,27,1051,9,1,KGID114395,Yasti,1987-10-07,F,A+,0,2017-11-15
14396,27,1051,9,4,KGID114396,Arin,1987-08-24,M,AB+,0,2015-10-12
14397,27,1051,9,1,KGID114397,Tanveer,1989-08-29,M,O-,0,2025-06-16
14398,27,1051,10,4,KGID114398,Yagnesh,1994-08-28,M,O-,0,2020-11-02
14399,27,1051,10,6,KGID114399,Theodore,1977-11-06,M,B+,0,2019-10-09
14400,27,1052,6,2,KGID114400,Zehaan,1999-02-24,M,AB+,0,2002-09-01
14401,27,1052,5,5,KGID114401,Aarav,1982-03-30,M,A-,0,1999-05-04
14402,27,1052,9,2,KGID114402,Zashil,1992-07-28,M,O+,0,2018-01-24
14403,27,1052,10,5,KGID114403,Daksh,1981-03-20,M,O-,0,2023-02-04
14404,27,1052,9,4,KGID114404,Shaurya,1967-12-18,M,B-,0,2014-08-11
14405,27,1052,10,1,KGID114405,Ryan,1971-01-05,M,B-,0,2021-04-18
14406,27,1052,10,3,KGID114406,Suhani,2000-08-16,F,B+,0,2016-01-18
14407,27,1052,10,4,KGID114407,Jeet,1976-12-19,M,A+,0,2022-05-12
14408,27,1052,10,2,KGID114408,Dev,1972-08-11,M,B+,0,2024-07-27
14409,27,1052,10,5,KGID114409,Chatura,1997-01-10,M,O+,0,2019-05-31
14410,27,1052,6,3,KGID114410,Amruta,1970-01-24,F,O-,0,2006-09-09
14411,27,1052,10,2,KGID114411,Kai,1983-07-28,M,B-,0,1998-01-21
14412,27,1052,10,1,KGID114412,Vedika,1990-02-06,F,B+,0,2004-01-21
14413,27,1052,6,2,KGID114413,Shivansh,1977-11-10,M,AB+,0,2011-08-30
14414,27,1052,5,2,KGID114414,Tanish,1985-02-24,M,O-,0,2005-04-14
14415,27,1052,9,6,KGID114415,Darsh,1983-04-10,M,O-,0,2013-02-05
14416,27,1052,10,3,KGID114416,Aarnav,2001-09-17,M,O+,0,2012-03-01
14417,27,1052,7,6,KGID114417,Amara,1990-01-23,F,B+,0,2011-01-03
14418,27,1053,5,6,KGID114418,Radha,1977-07-15,F,A-,0,2017-08-08
14419,27,1053,10,2,KGID114419,Chatura,1999-12-04,M,O-,0,2011-10-12
14420,27,1053,10,5,KGID114420,Qadim,1985-05-13,M,B+,0,2015-09-06
14421,27,1053,7,2,KGID114421,Yagnesh,2000-10-07,M,O-,0,2019-09-19
14422,27,1053,10,6,KGID114422,Ganga,1999-09-13,F,A+,0,2009-12-31
14423,27,1053,6,6,KGID114423,Ranbir,1970-01-29,M,B+,0,1998-10-10
14424,27,1053,7,5,KGID114424,Champak,1976-01-04,M,O+,0,2011-04-13
14425,27,1053,10,5,KGID114425,Owen,1986-08-17,M,B+,0,2007-04-27
14426,27,1053,10,2,KGID114426,Samesh,1991-08-04,M,B+,0,2000-12-18
14427,27,1053,10,5,KGID114427,Naveen,1977-12-16,M,O+,0,2012-01-22
14428,27,1053,9,4,KGID114428,Frederick,1971-04-24,M,A-,0,2016-08-04
14429,27,1054,7,1,KGID114429,Nidra,1999-07-10,F,O+,0,2018-06-29
14430,27,1054,6,1,KGID114430,Maanav,1983-06-21,M,AB+,0,2004-05-20
14431,27,1054,10,5,KGID114431,Frederick,1978-01-13,M,A-,0,2008-06-04
14432,27,1054,10,2,KGID114432,Nitara,1993-04-25,F,B-,0,2006-05-22
14433,27,1054,10,2,KGID114433,Darpan,1987-09-12,M,O+,0,2008-10-06
14434,27,1054,10,5,KGID114434,Ria,1973-03-29,F,B-,0,1998-08-07
14435,27,1054,10,6,KGID114435,Girish,1988-09-12,M,B-,0,2017-11-17
14436,27,1054,6,2,KGID114436,Vanya,2003-01-22,F,A+,0,2007-03-11
14437,27,1054,5,4,KGID114437,Kai,1975-12-15,M,A-,0,2002-06-12
14438,27,1054,7,2,KGID114438,Chatura,1992-11-18,M,O+,0,2014-01-20
14439,27,1055,9,4,KGID114439,Wazir,1970-09-05,M,AB+,0,2003-09-16
14440,27,1055,10,5,KGID114440,Sai,1986-08-26,F,A-,0,2024-10-09
14441,27,1055,10,4,KGID114441,Ishaan,1975-08-18,M,B-,0,2017-08-30
14442,27,1055,10,5,KGID114442,Finn,1991-03-04,M,A-,0,2018-04-11
14443,27,1055,7,6,KGID114443,Theodore,1974-12-08,M,O+,0,2011-12-14
14444,27,1055,6,6,KGID114444,Luke,1985-12-05,M,O-,0,2017-07-30
14445,27,1055,9,2,KGID114445,Damyanti,1969-08-02,F,B-,0,2016-09-27
14446,27,1055,7,4,KGID114446,Nathan,2000-05-19,M,A+,0,2018-05-20
14447,27,1055,9,3,KGID114447,Faras,1978-09-29,M,AB+,0,2018-11-08
14448,27,1055,7,4,KGID114448,Dalbir,1990-02-18,M,B+,0,2024-06-28
14449,27,1055,7,2,KGID114449,Imaran,1981-12-24,M,A+,0,2006-06-30
14450,27,1055,10,4,KGID114450,Joshua,1978-11-15,M,A+,0,2014-07-09
14451,27,1055,10,4,KGID114451,Advik,1990-10-13,M,O+,0,2021-03-05
14452,27,1055,5,5,KGID114452,Raagini,1980-01-03,F,A+,0,2010-01-29
14453,27,1055,5,3,KGID114453,Owen,1987-01-12,M,A+,0,2009-10-12
14454,27,1055,9,3,KGID114454,Balveer,1972-10-24,M,A+,0,2024-10-29
14455,27,1055,10,5,KGID114455,Vedant,1968-04-09,M,A+,0,2023-02-27
14456,27,1056,6,1,KGID114456,Harini,1990-09-11,F,A+,0,2010-12-05
14457,27,1056,10,5,KGID114457,Arin,1997-09-29,M,AB+,0,2004-08-07
14458,27,1056,9,5,KGID114458,Imaran,1985-11-08,M,B+,0,2015-05-11
14459,27,1056,6,5,KGID114459,Suhani,1968-09-08,F,B-,0,2003-02-27
14460,27,1056,7,4,KGID114460,Aahana,1983-10-10,F,O+,0,2018-08-18
14461,27,1056,10,4,KGID114461,Advaith,1973-08-08,M,O+,0,2016-11-15
14462,27,1056,10,6,KGID114462,Aarush,2002-06-29,M,B-,0,1999-12-05
14463,27,1056,10,4,KGID114463,Joshua,1983-03-14,M,AB+,0,2023-04-13
14464,27,1056,6,3,KGID114464,Indrajit,1986-01-13,M,AB+,0,2020-08-13
14465,27,1056,10,2,KGID114465,Hredhaan,1967-11-17,M,O+,0,1999-12-01
14466,27,1057,10,4,KGID114466,Zinal,1998-09-09,F,O+,0,2008-10-18
14467,27,1057,6,6,KGID114467,Ekbal,1974-08-18,M,B+,0,2021-12-07
14468,27,1057,10,4,KGID114468,Harshil,1975-04-08,M,A+,0,2007-12-26
14469,27,1057,7,2,KGID114469,Wishi,1973-02-18,F,B+,0,2006-05-16
14470,27,1057,10,4,KGID114470,Warjas,1994-06-12,M,B-,0,2003-11-28
14471,27,1057,10,2,KGID114471,Lavanya,1972-02-01,F,O+,0,2004-02-28
14472,27,1057,10,4,KGID114472,Aarnav,1968-03-25,M,B+,0,2012-09-25
14473,27,1057,9,6,KGID114473,Divya,1981-06-24,F,A+,0,2014-12-01
14474,27,1057,10,6,KGID114474,Falan,1993-02-17,M,A-,0,2008-05-17
14475,27,1057,10,6,KGID114475,Nisha,2002-07-11,F,B+,0,2009-12-01
14476,28,1058,9,2,KGID114476,Unnati,1970-04-29,F,O+,0,1999-02-26
14477,28,1058,10,5,KGID114477,Hemang,1978-12-17,M,B-,0,2020-06-23
14478,28,1058,7,2,KGID114478,Brijesh,1994-12-20,M,A-,0,2004-06-10
14479,28,1058,9,1,KGID114479,Ekavir,1991-01-29,M,O-,0,2022-03-22
14480,28,1058,10,4,KGID114480,Dominic,1993-08-30,M,AB+,0,2016-05-21
14481,28,1058,10,3,KGID114481,Rajata,2001-07-29,F,O+,0,2003-10-11
