VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
36869,33461,Ansh Kannan,24,M,0
36870,33462,Ayushman Dara,65,M,0
36871,33463,Garima Master,1,F,0
36872,33464,Vinaya Malhotra,25,F,0
36873,33464,Tanvi Jani,54,F,0
36874,33465,Chakradhar Bhavsar,64,M,0
36875,33466,Hemal Rao,6,F,0
36876,33468,Omaja Vaidya,29,F,0
36877,33470,Ayush Khanna,42,M,0
36878,33472,Dakshesh Saxena,8,M,0
36879,33472,Mitali Hora,60,F,0
36880,33475,Krisha Mandal,76,F,0
36881,33476,Ridhi Pathak,38,F,0
36882,33476,Charvi Chadha,40,F,0
36883,33476,Pushti Comar,51,F,0
36884,33477,Aarini Sahota,27,F,0
36885,33477,Vasudha Sur,16,F,0
36886,33478,Yashawini Nagarajan,22,F,0
36887,33478,Shaurya Khalsa,38,M,0
36888,33479,Siddharth Dada,37,M,0
36889,33480,Hamsini Raj,66,F,0
36890,33481,Finn Dave,18,M,0
36891,33481,Ekaraj Som,15,M,0
36892,33482,Indali Dutta,24,F,0
36893,33483,Jagat Khosla,79,M,0
36894,33484,Gunbir Chaudhuri,73,M,0
36895,33486,Aarna Hora,79,F,0
36896,33488,Gagan Korpal,52,M,0
36897,33489,Yashodhara Cherian,2,F,0
36898,33490,Ikbal Choudhury,21,M,0
36899,33494,Chasmum Kalita,12,F,0
36900,33494,Vedhika Kapur,83,F,0
36901,33495,Falak Dar,30,F,0
36902,33496,Harrison Bhagat,15,M,0
36903,33497,Sanya Narayan,66,F,0
36904,33498,Kritika Ray,73,F,0
36905,33499,Jagvi Rout,6,F,0
36906,33500,Qarin Chander,71,M,0
36907,33500,Yasti Acharya,46,F,0
36908,33501,Upasna Biswas,20,F,0
36909,33502,Noah Chana,60,M,0
36910,33503,Chaman Borah,24,F,0
36911,33504,Kala Bath,60,F,0
36912,33505,Aditya Vala,43,M,0
36913,33506,Saumya Mukherjee,19,F,0
36914,33507,Pallavi Sant,21,F,0
36915,33507,Arya Raghavan,65,F,0
36916,33508,Zehaan Manne,16,M,0
36917,33509,Rudra Kade,12,M,0
36918,33509,Upadhriti Krishnan,6,F,0
36919,33511,Vrinda Lala,1,F,0
36920,33513,Vrinda Krishnan,27,F,0
36921,33514,Umang Ray,21,M,0
36922,33515,Xalak Ram,42,F,0
36923,33516,Neelima Mangat,26,F,0
36924,33517,Fitan Sachdeva,32,M,0
36925,33518,Ladli Char,79,F,0
36926,33519,Balendra Dada,54,M,0
36927,33519,Widisha Mangal,33,F,0
36928,33519,Ekapad Sant,39,M,0
36929,33520,Ekaja Mani,76,F,0
36930,33520,Ira Kapadia,1,F,0
36931,33521,Arya Sarraf,27,F,0
36932,33521,Aayush Aggarwal,65,M,0
36933,33521,Chaaya Ramaswamy,78,F,0
36934,33522,Veda Dara,55,F,0
36935,33523,Anya Sarma,48,F,0
36936,33523,Nilima Rajagopal,11,F,0
36937,33524,Oviya Wali,30,F,0
36938,33525,Anjali Savant,70,F,0
36939,33526,Krisha Mishra,1,F,0
36940,33527,Baljiwan Tandon,57,M,0
36941,33528,Yashawini Pall,83,F,0
36942,33529,Utkarsh Zachariah,43,M,0
36943,33531,Tanmayi Saxena,59,F,0
36944,33532,Simon Om,44,M,0
36945,33533,Gopal Mander,68,M,0
36946,33534,Ubika Bawa,22,F,0
36947,33535,Aachal Toor,18,F,0
36948,33536,Pranit Sood,9,M,0
36949,33537,Tristan Char,35,M,0
36950,33538,Harita Sha,44,F,0
36951,33538,Oliver Kale,82,M,0
36952,33538,Bhavna Vyas,6,F,0
36953,33539,Hema Nath,50,F,0
36954,33540,Neelima Padmanabhan,78,F,0
36955,33541,Tripti Sarma,61,F,0
36956,33542,Reyansh De,80,M,0
36957,33543,Tanvi Parmer,65,F,0
36958,33543,Keya Ram,39,F,0
36959,33545,Baghyawati Ratta,9,F,0
36960,33546,Orinder Samra,39,M,0
36961,33546,Nikita Basu,63,F,0
36962,33547,Lopa Ravel,7,F,0
36963,33548,Mason Baria,11,M,0
36964,33549,Gautam Dhar,65,M,0
36965,33550,Ekavir Prakash,39,M,0
36966,33551,Tanish Rajan,32,M,0
36967,33553,Radhika Apte,1,F,0
36968,33554,Abdul Tandon,15,M,0
36969,33554,Qasim Maharaj,23,M,0
36970,33554,Panini Randhawa,82,F,0
36971,33555,Mason Chhabra,59,M,0
36972,33556,Nihal Wason,8,M,0
36973,33556,Patrick Kant,69,M,0
36974,33559,Jeet Chadha,70,M,0
36975,33560,Avi Srinivas,32,M,0
36976,33561,Damyanti Chaudhry,23,F,0
36977,33562,Vrinda Naidu,40,F,0
36978,33563,Samar Hayre,42,M,0
36979,33564,Panini Mukhopadhyay,38,F,0
36980,33565,Upkaar Walia,15,M,0
36981,33566,Radhika Viswanathan,81,F,0
36982,33567,Elijah Sachdev,44,M,0
36983,33568,Kabir Mukhopadhyay,24,M,0
36984,33569,Yashica Chandran,37,F,0
36985,33570,Ishita Patla,70,F,0
36986,33570,Amruta Chaudhary,39,F,0
36987,33571,Mitali Tandon,50,F,0
36988,33572,Dalaja Chander,69,F,0
36989,33573,Vamakshi Koshy,43,F,0
36990,33574,Vincent Pandey,62,M,0
36991,33575,Nisha Lata,80,F,0
36992,33576,Balvan Gole,53,M,0
36993,33577,Wyatt Suri,64,M,0
36994,33578,Azad Goda,41,M,0
36995,33579,Ekapad Dhar,8,M,0
36996,33579,Yutika Randhawa,68,F,0
36997,33581,Wazir Hora,41,M,0
36998,33582,Isaiah Krishna,70,M,0
36999,33583,Peter Rajagopalan,62,M,0
37000,33584,Gautam Pradhan,15,M,0
37001,33586,Ridhi Kashyap,84,F,0
37002,33587,Amara Zachariah,82,F,0
37003,33588,Garima Gour,78,F,0
37004,33588,Bishakha Ravel,19,T,0
37005,33589,Niharika Gala,84,F,0
37006,33590,Inaya Madan,22,F,0
37007,33591,Matthew Tailor,32,M,0
37008,33592,Omkaar Thaker,25,M,0
37009,33593,Radha Kannan,57,F,0
37010,33593,Dalbir Basu,12,M,0
37011,33594,Eiravati Lal,8,F,0
37012,33595,Dipta Halder,54,F,0
37013,33597,Avi Sani,7,M,0
37014,33598,Daksha Modi,82,F,0
37015,33600,Deepa Vig,35,F,0
37016,33601,Ekaja Raju,47,F,0
37017,33601,Ekantika Andra,65,F,0
37018,33601,Yamini Seth,62,F,0
37019,33602,Anusha Keer,3,F,0
37020,33602,Devika Radhakrishnan,25,F,0
37021,33602,Indali Zachariah,60,F,0
37022,33603,Chakrika Vohra,71,F,0
37023,33604,Ishwar Aurora,66,M,0
37024,33605,Benjamin Krishnamurthy,48,M,0
37025,33606,Ishwar Shan,28,M,0
37026,33607,Ira Shankar,18,F,0
37027,33608,Manbir Bera,80,M,0
37028,33608,Christopher Wagle,1,M,0
37029,33609,Anika Goel,12,F,0
37030,33610,Aditya Bera,23,M,0
37031,33611,Yashawini Dhawan,22,F,0
37032,33612,Amruta Cheema,77,F,0
37033,33613,Udant Hegde,76,M,0
37034,33613,Avi Roy,35,M,0
37035,33614,Upkaar Banik,81,M,0
37036,33615,Gunbir Pillay,68,M,0
37037,33616,Libni Chandra,85,F,0
37038,33618,Chandresh Bahri,33,M,0
37039,33619,Samar Sahota,29,M,0
37040,33619,Oni Ahluwalia,29,F,0
37041,33621,Teerth Lala,34,M,0
37042,33622,Viraj Ghosh,55,M,0
37043,33624,Waida Ravel,75,F,0
37044,33625,Zansi Ramesh,49,F,0
37045,33627,Viraj Thakkar,68,M,0
37046,33628,Rayaan Kumar,78,M,0
37047,33629,Samar Nigam,12,M,0
37048,33630,Faras Nadig,6,M,0
37049,33631,Hamsini Bandi,78,F,0
37050,33631,Vaishnavi Bajaj,70,F,0
37051,33633,Onveer Kalla,12,M,0
37052,33634,Maya Varkey,1,F,0
37053,33634,Sneha Oak,33,F,0
37054,33636,Nirja Dar,5,F,0
37055,33637,Advik Vala,1,M,0
37056,33638,Indira Deo,53,F,0
37057,33639,Harinakshi Puri,45,F,0
37058,33640,Bachittar Dasgupta,9,M,0
37059,33640,Yashoda Hans,15,F,0
37060,33640,Ekta Agrawal,68,F,0
37061,33641,Jeremiah Sachar,2,M,0
37062,33643,Lopa Issac,67,F,0
37063,33645,Jeet Sangha,62,M,0
37064,33646,Sachi Gole,69,F,0
37065,33646,Chaitanya Malhotra,84,M,0
37066,33647,Siddharth Bhatti,28,M,0
37067,33648,Jack Bhatt,47,M,0
37068,33649,Suhani Sundaram,63,F,0
37069,33649,Eshana Sagar,8,F,0
37070,33650,Pratyush Kadakia,53,M,0
37071,33650,Jason Vaidya,53,M,0
37072,33651,Arunima Shenoy,61,F,0
37073,33651,Chanakya Golla,5,M,0
37074,33652,Bhavani Iyengar,71,F,0
37075,33653,Raagini Rai,76,T,0
37076,33654,Jhalak Sankar,71,F,0
37077,33656,Yashawini Bali,8,F,0
37078,33657,Gagan Brar,31,M,0
37079,33658,Kalpit Loke,6,M,0
37080,33659,Varenya Doshi,72,F,0
37081,33659,Leela Ram,78,F,0
37082,33659,Hemang Chaudhuri,37,M,0
37083,33661,Ekapad Andra,83,M,0
37084,33662,Dakshesh Keer,4,M,0
37085,33663,Bhavini Lala,25,F,0
37086,33663,Gopal Kannan,23,M,0
37087,33664,George Sane,72,M,0
37088,33664,Rohan Chand,81,M,0
37089,33664,Arunima Bajaj,1,F,0
37090,33665,Harish Sheth,18,M,0
37091,33666,Kashvi Nayar,77,F,0
37092,33666,Baljiwan Prabhakar,26,M,0
37093,33667,Charvi Chokshi,1,F,0
37094,33669,Gautami Dhawan,40,F,0
37095,33670,Netra Rama,58,F,0
37096,33671,Owen Swaminathan,7,M,0
37097,33671,Suhani Tata,84,F,0
37098,33672,Sanya D’Alia,45,F,0
37099,33672,Darpan Bal,67,M,0
37100,33672,Alexander Sarma,45,M,0
37101,33673,Jyoti Deshmukh,69,F,0
37102,33674,Advik Sundaram,6,M,0
37103,33675,Omya Dhaliwal,64,F,0
37104,33675,Vrinda Lala,27,F,0
37105,33678,Warjas Balan,84,M,0
37106,33679,Ladli Vohra,74,F,0
37107,33680,Christopher Bala,48,M,0
37108,33681,Kamya Bawa,44,F,0
37109,33682,Isaac Subramanian,31,M,0
37110,33684,Nimrat Barman,30,F,0
37111,33684,Jyoti Khosla,22,F,0
37112,33685,Isaiah Rao,23,M,0
37113,33687,Megha Chaudhry,75,T,0
37114,33688,Libni Bajaj,32,F,0
37115,33689,Jagvi Mukherjee,39,F,0
37116,33690,Saanvi Ramaswamy,27,F,0
37117,33692,Gagan Mukherjee,19,M,0
37118,33693,Brinda Baria,40,T,0
37119,33694,Harinakshi Mutti,49,F,0
37120,33695,Tamanna Bhasin,53,F,0
37121,33696,Lucky Bhandari,56,M,0
37122,33697,Ayaan Mitra,73,M,0
37123,33698,Lopa Thaker,11,F,0
37124,33699,Rachit Sridhar,84,M,0
37125,33700,Yashawini Aggarwal,44,F,0
37126,33701,Qarin Sarkar,30,M,0
37127,33702,Faras Sandhu,85,M,0
37128,33702,Gagan Oak,7,M,0
37129,33702,Harini Wadhwa,56,F,0
37130,33703,Ekta Dash,53,F,0
37131,33704,Tarak Sharaf,55,M,0
37132,33705,Lekha Savant,2,F,0
37133,33705,Tamanna Ganguly,36,F,0
37134,33705,Nidhi Pingle,18,F,0
37135,33707,George Gole,46,M,0
37136,33708,Rajata Doctor,76,F,0
37137,33709,Reva Gara,38,F,0
37138,33709,Ekani Narula,28,F,0
37139,33709,Robert Seshadri,62,M,0
37140,33710,Robert Chanda,15,M,0
37141,33711,Alka Palla,85,F,0
37142,33711,Chakradev Dhingra,38,M,0
37143,33712,Saksham Zacharia,29,M,0
37144,33713,Adweta Nagar,27,F,0
37145,33713,Pallavi Babu,22,F,0
37146,33714,Darika Thaker,68,F,0
37147,33715,Vamakshi Wason,25,F,0
37148,33715,Sneha Bhasin,62,F,0
37149,33715,Qarin Raghavan,54,M,0
37150,33716,Azad Varughese,38,M,0
37151,33716,Kashvi Chakrabarti,31,T,0
37152,33717,Damyanti Prabhakar,62,F,0
37153,33718,Devansh Kala,54,M,0
37154,33719,Alexander Wadhwa,47,M,0
37155,33720,Yochana Borde,62,F,0
37156,33721,Rayaan Goda,16,M,0
37157,33722,Zilmil Bansal,14,F,0
37158,33723,Nisha Rana,72,F,0
37159,33724,Jason More,21,M,0
37160,33725,Varsha Khare,52,F,0
37161,33727,Urvashi Kale,8,F,0
37162,33728,Wahab Aggarwal,52,M,0
37163,33729,Rajata Radhakrishnan,81,F,1
37164,33730,Neel Bandi,60,M,0
37165,33730,Bakhshi Dugar,34,M,0
37166,33731,David Bal,50,M,0
37167,33732,Laksh Dar,58,M,0
37168,33732,Samuel Dewan,24,M,0
37169,33733,Gautami Mukherjee,20,F,0
37170,33734,Caleb Mallick,53,M,0
37171,33735,Jagvi Sekhon,29,F,0
37172,33736,Eshana Maharaj,26,F,0
37173,33737,Hitesh Sodhi,84,M,0
37174,33737,Krishna Raja,65,M,0
37175,33738,Eesha Kade,85,F,0
37176,33739,Urvi Tata,57,F,0
37177,33740,Ishwar Das,34,M,0
37178,33742,Fitan Das,27,M,0
37179,33743,Michael Ramakrishnan,74,M,0
37180,33744,Eshana Dash,75,F,0
37181,33745,Amruta Bora,51,T,0
37182,33745,Anya Modi,19,F,0
37183,33746,Isaac Keer,28,M,0
37184,33747,Charles Brahmbhatt,52,M,0
37185,33747,Kai Bakshi,2,M,0
37186,33749,Benjamin Banerjee,25,M,0
37187,33750,Anika Vala,68,F,0
37188,33751,Oni Bath,63,F,0
37189,33751,Vanya Dyal,73,F,1
37190,33752,Ishita Rout,21,F,0
37191,33753,Vincent Kulkarni,6,M,0
37192,33754,Raksha Sarkar,65,F,0
37193,33755,Ethan Murty,50,M,0
37194,33756,Samarth Tank,56,M,0
37195,33756,Anita Nagy,45,F,0
37196,33757,Jairaj Mahal,48,M,0
37197,33758,Kabir Chakraborty,65,M,0
37198,33759,Zaitra Bhavsar,66,F,0
37199,33759,Pranav Khatri,54,M,0
37200,33760,Urmi Bawa,15,T,0
37201,33761,Kai Johal,35,M,0
37202,33761,Raksha Shanker,63,F,0
37203,33761,Karan Barad,38,M,0
37204,33762,Ekalinga Shanker,26,M,0
37205,33763,Alexander Mishra,58,M,0
37206,33764,Agastya Uppal,9,M,0
37207,33765,Benjamin Aurora,13,M,0
37208,33765,Madhav Kaur,29,M,0
37209,33765,Wyatt Parekh,8,M,0
37210,33766,Prisha Das,83,F,0
37211,33766,Gaurav Acharya,20,M,0
37212,33767,Tristan Sachdeva,1,M,0
37213,33768,Chasmum Maharaj,42,F,0
37214,33768,Chasmum Ravi,50,F,0
37215,33770,Damyanti Puri,23,F,0
37216,33771,Kala Narain,46,F,0
37217,33772,Yashoda Pant,62,F,0
37218,33773,Neha Peri,70,F,0
37219,33774,Sathvik Bora,66,M,0
37220,33775,Janya Chandra,48,T,0
37221,33776,Vedika Shanker,73,F,0
37222,33777,Ranbir Tara,83,M,0
37223,33777,Girik Choudhary,7,M,0
37224,33778,Zaid Arora,21,M,0
37225,33779,Gavin Majumdar,38,M,0
37226,33781,Hemangini Varty,41,F,0
37227,33782,Manthan Patil,55,M,0
37228,33783,Isha Nayak,5,F,0
37229,33784,Lakshit Banerjee,69,M,0
37230,33785,Hredhaan Shukla,28,M,0
37231,33785,Manthan Din,63,M,0
37232,33786,Nandini Shankar,79,F,0
37233,33788,Triya Munshi,57,F,0
37234,33789,Samaksh Ratta,18,M,1
37235,33790,Lopa Chawla,11,F,0
37236,33791,Jhalak Mann,13,F,0
37237,33791,Neelima Dayal,61,F,0
37238,33792,Vritti Sankar,43,F,0
37239,33792,Vinaya Master,80,F,0
37240,33793,Guneet Kapur,58,M,0
37241,33795,Krishna Murty,37,F,0
37242,33796,Manbir Deep,57,M,0
37243,33799,Gayathri Padmanabhan,52,F,0
37244,33799,Unnati Balan,15,F,0
37245,33800,Avi Morar,54,M,0
37246,33801,Qushi Korpal,23,F,1
37247,33802,Libni Balakrishnan,12,F,0
37248,33803,Osha Ahuja,32,F,0
37249,33803,Devika Gill,67,F,0
37250,33804,Rajeshri Subramanian,3,F,0
37251,33804,Yatan Parikh,36,M,0
37252,33806,Krisha Misra,5,T,0
37253,33806,Edhitha Korpal,53,F,0
37254,33807,Vrishti Varughese,38,F,0
37255,33807,Pahal Zachariah,67,F,0
37256,33808,Finn Chopra,27,M,0
37257,33808,Upadhriti Patla,37,F,0
37258,33808,Bishakha Hari,13,F,0
37259,33809,Amol Chandran,8,M,0
37260,33810,Teerth Srinivas,32,M,0
37261,33811,Jalsa Cheema,3,F,0
37262,33813,Lohit Bajwa,2,M,0
37263,33814,Nicholas Prabhu,52,M,0
37264,33814,Nitara Bajwa,49,F,0
37265,33815,Nathaniel Balay,1,M,0
37266,33815,Yashoda Subramaniam,85,F,0
37267,33816,Rajata Kibe,46,F,0
37268,33817,Sneha Lata,42,F,0
37269,33818,Qasim Sankar,61,M,0
37270,33819,Baljiwan Srivastava,70,M,0
37271,33820,Ekaja Lall,47,F,0
37272,33822,Ishanvi Manne,54,F,0
37273,33823,Gopal Bhasin,5,M,0
37274,33824,Rudra Pingle,29,M,0
37275,33824,Meera Pau,33,F,0
37276,33824,Anmol Bhatt,76,M,0
37277,33825,Ubika Goswami,72,F,0
37278,33827,Vasudha Pandya,74,F,0
37279,33828,Abhimanyu Kalita,57,M,0
37280,33830,Frado Deo,80,M,0
37281,33831,Meghana Deshmukh,21,F,0
37282,33832,Ayush Sinha,65,M,0
37283,33833,Aditya Banik,67,M,0
37284,33834,Pallavi Konda,77,F,0
37285,33834,Barkha Bhattacharyya,52,F,0
37286,33834,Lajita Kohli,1,F,0
37287,33835,Adweta Gupta,78,F,0
37288,33835,Reva Ganesan,25,F,0
37289,33836,Upma Bhasin,48,F,0
37290,33838,Divya Yadav,39,F,0
37291,33839,Vrinda Raja,81,F,0
37292,33840,Abdul Badami,82,M,0
37293,33841,Advaith Prashad,4,M,0
37294,33841,Aarnav Prakash,36,M,0
37295,33842,Raagini Sandal,81,F,0
37296,33842,Robert Parmer,21,M,0
37297,33844,Avi Parmar,81,M,0
37298,33844,Jatin Dara,7,M,0
37299,33845,Turvi Dewan,31,F,0
37300,33846,Diya Lata,49,F,0
37301,33847,Bhavini Khanna,2,F,0
37302,33848,Jeremiah Goel,83,M,0
37303,33849,Balvan Ray,39,M,0
37304,33850,Vedhika Bajwa,60,F,0
37305,33852,Anthony Nagi,21,M,0
37306,33853,Krishna Sharma,32,M,0
37307,33854,Ekalinga Naidu,25,M,0
37308,33856,Anjali Bandi,79,F,0
37309,33857,Nathaniel Solanki,82,M,0
37310,33858,Samuel Barad,17,M,0
37311,33861,Eshana Upadhyay,45,F,0
37312,33862,Yug Padmanabhan,69,M,0
37313,33863,Ekansh Mann,79,M,0
37314,33864,Jai Loke,77,M,0
37315,33865,Timothy Raja,30,M,0
37316,33866,Alka Madan,66,F,0
37317,33867,Harrison Mohan,70,M,0
37318,33868,Jagat Bhalla,67,M,0
37319,33868,Omaja Pant,69,F,0
37320,33869,Samarth Memon,12,M,0
37321,33870,Tamanna Palla,52,F,0
37322,33871,Imaran Rai,18,M,1
37323,33872,Tamanna Borde,5,F,0
37324,33873,Vinaya De,85,F,0
37325,33873,Rachit Nagarajan,16,M,0
37326,33873,Aahana Maharaj,33,F,0
37327,33874,Hemani Manda,72,F,0
37328,33875,Aadi D’Alia,42,M,0
37329,33876,Jairaj Subramaniam,59,M,0
37330,33876,Utkarsh Gaba,43,M,0
37331,33876,Abeer Mall,20,M,0
37332,33877,Vamakshi Bal,50,F,0
37333,33879,Nitesh Buch,17,M,0
37334,33880,Manan Memon,59,M,0
37335,33880,Ganga Chadha,84,F,0
37336,33881,Bachittar Kapadia,13,M,0
37337,33881,Finn Patla,29,M,0
37338,33882,Hema Muni,78,F,0
37339,33883,Elijah Dani,59,M,0
37340,33884,Amol Kara,2,M,0
37341,33886,Anjali Rege,67,F,0
37342,33887,Charan Sengupta,57,M,0
37343,33888,Avi Kara,63,M,0
37344,33889,Fitan D’Alia,79,M,0
37345,33891,Dalaja Pingle,6,F,0
37346,33894,Hamsini Raman,61,F,0
37347,33895,Jagrati Mittal,46,F,0
37348,33895,Samesh Dey,35,M,0
37349,33896,Reva Mahal,75,F,0
37350,33896,Zansi Kumer,17,F,0
37351,33897,Oni Chanda,17,F,0
37352,33898,Pranav Nair,2,M,0
37353,33899,Ojas Chandra,48,M,0
37354,33899,Ansh Prasad,21,M,0
37355,33900,Harinakshi Ray,60,F,0
37356,33902,Nitesh Contractor,55,M,0
37357,33903,Reva Gola,7,F,0
37358,33904,Rachana Brar,23,F,0
37359,33905,Ekbal Divan,61,M,0
37360,33906,Neha Sharma,40,F,0
37361,33907,Mitali Dutt,61,F,0
37362,33908,Damyanti Nagar,13,F,0
37363,33909,Pallavi Malhotra,70,F,0
37364,33910,Suhani Nagar,50,F,0
37365,33912,Anthony Mani,10,M,0
37366,33913,Nidra Sabharwal,43,F,0
37367,33913,Ubika Radhakrishnan,52,F,0
37368,33916,Chatresh Srinivas,62,M,0
37369,33917,Ladli Shah,29,F,0
37370,33918,Maya Hora,40,F,0
37371,33919,Eshana Deshmukh,78,F,0
37372,33920,Harinakshi Oommen,40,F,0
37373,33921,Ladli Bajwa,36,F,0
37374,33922,Samuel Sha,17,M,0
37375,33922,Tanay Lanka,10,M,0
37376,33923,Ubika Pant,27,F,0
37377,33923,Hiral Ram,32,T,0
37378,33924,Qadim Raval,59,M,0
37379,33928,Manbir Dash,54,M,0
37380,33930,Kai Cheema,16,M,0
37381,33931,Ganga Choudhury,72,F,0
37382,33935,Yatin Bahri,14,M,0
37383,33937,Manya Sibal,55,F,0
37384,33938,Bhavna Kibe,13,F,0
37385,33939,Dhriti Shukla,82,F,0
37386,33940,Qabil Gaba,57,M,0
37387,33941,Qushi Narang,68,F,0
37388,33943,Yashawini Din,17,F,0
37389,33947,Raghav Nayar,14,M,0
37390,33947,Garima Kari,23,F,1
37391,33948,Tamanna Palla,42,T,0
37392,33949,Lipika Nadkarni,60,F,0
37393,33951,Gopal Nori,72,M,0
37394,33951,Aarush Sastry,19,M,0
37395,33952,Sachi Karpe,28,F,0
37396,33953,Yash Goda,12,M,0
37397,33954,Mason Gill,81,M,0
37398,33955,Devika Comar,25,F,0
37399,33955,Libni Soman,11,T,0
37400,33956,Ishita Madan,49,F,0
37401,33957,Frado Nagy,10,M,0
37402,33958,Manya Parmer,3,F,0
37403,33959,Ekbal Hora,37,M,0
37404,33959,Zayan Mann,8,M,0
37405,33960,Aayush Sandhu,71,M,0
37406,33961,Kritika Warrior,17,F,0
37407,33962,Frado Pathak,22,M,0
37408,33962,Robert Bahri,78,M,0
37409,33963,Chaman Acharya,83,F,0
37410,33964,Girindra Ahuja,71,M,0
37411,33965,Kevin Sankaran,27,M,0
37412,33966,Siya Gaba,53,F,0
37413,33967,Urmi Prasad,31,F,0
37414,33968,Vanya Dass,64,F,0
37415,33968,Widisha Yohannan,10,F,0
37416,33969,Chatura Korpal,13,M,0
37417,33970,Ria Golla,74,F,0
37418,33972,William Rattan,12,M,0
37419,33973,Ekani Jhaveri,54,F,0
37420,33974,David Mital,64,M,0
37421,33975,Chameli Chanda,35,F,0
37422,33976,Pooja Walla,25,F,0
37423,33977,Timothy Tandon,80,M,0
37424,33978,Lakshmi Sur,20,F,0
37425,33979,Dev Dasgupta,14,M,0
37426,33980,Yashvi Sawhney,67,F,0
37427,33981,Forum Badal,13,F,0
37428,33981,Charles Iyengar,61,M,0
37429,33981,Pahal Dass,73,F,0
37430,33982,Maanav Gandhi,40,M,0
37431,33983,Maya Kanda,77,F,0
37432,33985,Yutika Arora,16,F,0
37433,33985,Raghav Manda,79,M,0
37434,33986,Amara Parekh,33,F,0
37435,33987,Baghyawati Wagle,5,T,0
37436,33989,Maanas Wable,83,M,0
37437,33990,Nimrat Arora,34,F,0
37438,33991,Yachana Sahota,28,F,0
37439,33992,Janya Sagar,10,F,0
37440,33992,Dalbir Majumdar,71,M,0
37441,33993,Pallavi Radhakrishnan,79,F,0
37442,33995,Manya Sankaran,4,F,0
37443,33996,Jeevika Buch,59,F,0
37444,33996,Indira Sundaram,36,F,0
37445,33997,Chakrika Arora,29,F,0
37446,33997,Qadim Prakash,17,M,0
37447,33999,Ekani Savant,58,F,0
37448,34000,Michael Karpe,62,M,0
37449,34000,Falan Saran,47,M,0
37450,34000,Rudra Biswas,50,M,0
37451,34001,Azaan Bhardwaj,68,M,0
37452,34002,Dipta Batra,54,F,0
37453,34003,Jatin Sengupta,46,M,0
37454,34003,Indrajit Dhar,30,M,0
37455,34005,Wriddhish Tella,82,M,0
37456,34006,Vyanjana Mohanty,21,F,0
37457,34007,Veer Pant,85,M,0
37458,34008,Orinder Khanna,2,M,0
37459,34009,Ryan Sidhu,73,M,0
37460,34010,Wriddhish Chaudhuri,56,M,0
37461,34010,Kiaan Kadakia,4,M,0
37462,34011,Ira Randhawa,78,F,0
37463,34012,Osha Wali,53,F,0
37464,34012,Falak Prabhakar,29,F,0
37465,34013,Dominic Rege,48,M,0
37466,34013,Bakhshi Kuruvilla,56,M,0
37467,34013,Eta Natt,80,F,0
37468,34015,Amaira Hans,1,F,0
37469,34016,Zayyan Mital,22,M,0
37470,34017,Dominic Doctor,64,M,0
37471,34017,Jagrati Mammen,41,F,0
37472,34019,Oviya Sura,23,F,0
37473,34020,Amaira Ranganathan,47,F,0
37474,34020,Noah Dhingra,52,M,0
37475,34021,Prisha Varty,66,F,0
37476,34022,Ekanta Yadav,49,F,0
37477,34023,Yagnesh Behl,10,M,0
37478,34024,Abha Yadav,4,F,0
37479,34025,Lekha Sethi,16,F,0
37480,34026,Ijaya Dhillon,81,F,0
37481,34027,Garima Saraf,48,F,0
37482,34028,Widisha Nadig,42,F,0
37483,34029,Vansha Kashyap,70,F,0
37484,34031,Vaishnavi Pandit,10,F,0
37485,34031,Suhani Dass,16,F,0
37486,34032,Nisha Deo,73,F,0
37487,34033,Indira Varghese,3,F,0
37488,34033,Vidhi Yadav,63,F,0
37489,34033,Simon Desai,5,M,0
37490,34034,Jai Upadhyay,65,M,0
37491,34035,Umang Walia,40,M,0
37492,34036,Chakrika Dhillon,16,F,0
37493,34037,Irya Suresh,20,F,0
37494,34038,Advik Varma,84,M,0
37495,34039,Vansha Lala,36,F,0
37496,34040,Xalak Gokhale,5,F,0
37497,34042,Harita Patla,69,F,1
37498,34043,Bhavini Mahajan,62,F,0
37499,34043,Chaitanya Memon,6,M,0
37500,34045,Om Mand,65,M,0
37501,34046,Bhavini Mannan,32,F,0
37502,34046,Anirudh Sethi,27,M,0
37503,34046,Jasmit Butala,73,F,0
37504,34047,Frederick Raju,85,M,0
37505,34047,Chameli Baral,78,T,0
37506,34048,Benjamin Mani,81,M,0
37507,34050,Wakeeta Bath,67,F,0
37508,34051,Pratyush Garde,14,M,0
37509,34052,Patrick Ratta,71,M,0
37510,34052,Sathvik Arora,46,M,0
37511,34053,Barkha Talwar,9,T,0
37512,34054,Rachit Trivedi,30,M,0
37513,34056,Osha Manne,33,F,0
37514,34057,Christopher Bhargava,10,M,0
37515,34058,Kamala Singh,25,F,0
37516,34059,Vedant Gokhale,62,M,0
37517,34060,Yash Tank,80,M,0
37518,34062,Nidhi Virk,30,F,0
37519,34063,Fiyaz Dass,52,M,0
37520,34063,Chaaya Jayaraman,65,F,0
37521,34064,Oliver Shere,73,M,0
37522,34066,Nidhi Varma,54,F,0
37523,34068,Jagvi Ram,27,T,0
37524,34070,Nandini Nagarajan,70,F,0
37525,34070,Rohan Shetty,24,M,0
37526,34071,Niharika Venkatesh,45,F,0
37527,34072,Deepa Dara,69,F,0
37528,34073,Sudiksha Dyal,4,F,0
